1,Opponent1,Opponent1_M1,,1H,48.487897000000004,Pass,Simple pass,36.0,6.0,45.0,5.0
1,Huskies,Huskies_M1,Huskies_F2,1H,51.022546000000006,Pass,Simple pass,53.0,89.0,69.0,91.0
1,Huskies,Huskies_F2,,1H,51.624604000000005,Pass,Simple pass,69.0,91.0,75.0,100.0
1,Opponent1,Opponent1_D2,Opponent1_G1,1H,89.00872099999998,Pass,Simple pass,19.0,16.0,5.0,50.0
1,Huskies,Huskies_M2,Huskies_M3,1H,98.26519100000002,Pass,Simple pass,42.0,55.0,36.0,54.0
1,Huskies,Huskies_M3,,1H,99.39862499999998,Pass,Simple pass,36.0,54.0,36.0,63.0
1,Opponent1,Opponent1_M1,,1H,99.759819,Pass,Simple pass,64.0,37.0,70.0,5.0
1,Opponent1,Opponent1_M1,,1H,107.84783499999998,Pass,Simple pass,39.0,7.0,27.0,2.0
1,Opponent1,Opponent1_D1,Opponent1_F2,1H,109.02554500000002,Pass,Simple pass,30.0,11.0,31.0,22.0
1,Opponent1,Opponent1_F2,Opponent1_D2,1H,111.02599700000002,Pass,Simple pass,31.0,22.0,27.0,23.0
1,Opponent1,Opponent1_M1,,1H,115.289285,Pass,Simple pass,36.0,6.0,35.0,2.0
1,Opponent1,Opponent1_F2,Opponent1_D3,1H,151.85275000000001,Pass,Simple pass,48.0,12.0,46.0,56.0
1,Opponent1,Opponent1_D3,Opponent1_M2,1H,154.63611600000002,Pass,Simple pass,46.0,56.0,56.0,68.0
1,Huskies,Huskies_D1,Huskies_G1,1H,161.22147,Pass,Simple pass,14.0,65.0,11.0,50.0
1,Huskies,Huskies_D1,Huskies_D2,1H,247.46904899999998,Pass,Simple pass,17.0,92.0,22.0,62.0
1,Huskies,Huskies_D2,Huskies_D3,1H,249.694665,Pass,Simple pass,22.0,62.0,19.0,24.0
1,Huskies,Huskies_D3,Huskies_G1,1H,251.513079,Pass,Simple pass,19.0,24.0,8.0,45.0
1,Huskies,Huskies_G1,Huskies_D3,1H,257.295203,Pass,Simple pass,8.0,45.0,19.0,13.0
1,Huskies,Huskies_D3,Huskies_G1,1H,259.614989,Pass,Simple pass,19.0,13.0,12.0,38.0
1,Huskies,Huskies_D2,Huskies_D3,1H,286.49734,Pass,Simple pass,48.0,50.0,55.0,24.0
1,Huskies,Huskies_D3,Huskies_D4,1H,288.281009,Pass,Simple pass,55.0,24.0,60.0,5.0
1,Huskies,Huskies_D4,Huskies_D3,1H,291.122151,Pass,Simple pass,60.0,5.0,33.0,21.0
1,Huskies,Huskies_D3,Huskies_G1,1H,294.666496,Pass,Simple pass,33.0,21.0,15.0,70.0
1,Opponent1,Opponent1_M1,Opponent1_D1,1H,318.875721,Pass,Simple pass,55.0,12.0,62.0,9.0
1,Opponent1,Opponent1_D1,,1H,320.770799,Pass,Simple pass,62.0,9.0,73.0,4.0
1,Huskies,Huskies_D1,Huskies_M3,1H,325.77882999999997,Pass,Simple pass,19.0,98.0,35.0,86.0
1,Huskies,Huskies_M3,Huskies_M1,1H,329.565823,Pass,Simple pass,35.0,86.0,30.0,97.0
1,Huskies,Huskies_M1,,1H,331.792997,Pass,Simple pass,30.0,97.0,48.0,87.0
1,Opponent1,Opponent1_F1,,1H,346.095817,Pass,Simple pass,52.0,14.0,53.0,41.0
1,Huskies,Huskies_M2,Huskies_D3,1H,349.65180499999997,Pass,Simple pass,47.0,59.0,47.0,27.0
1,Huskies,Huskies_D3,Huskies_M3,1H,352.602839,Pass,Simple pass,47.0,27.0,45.0,40.0
1,Huskies,Huskies_M3,Huskies_D3,1H,354.424746,Pass,Simple pass,45.0,40.0,47.0,12.0
1,Opponent1,Opponent1_D4,Opponent1_M3,1H,380.02212,Pass,Simple pass,19.0,68.0,27.0,65.0
1,Opponent1,Opponent1_M3,Opponent1_D3,1H,380.84080800000004,Pass,Simple pass,27.0,65.0,27.0,90.0
1,Huskies,Huskies_D1,Huskies_D2,1H,395.60980199999995,Pass,Simple pass,25.0,94.0,24.0,55.0
1,Huskies,Huskies_D2,Huskies_D3,1H,398.39209900000003,Pass,Simple pass,24.0,55.0,24.0,20.0
1,Huskies,Huskies_D3,Huskies_M2,1H,401.47368800000004,Pass,Simple pass,24.0,20.0,33.0,20.0
1,Huskies,Huskies_M2,Huskies_M3,1H,402.505899,Pass,Simple pass,33.0,20.0,33.0,35.0
1,Huskies,Huskies_M3,Huskies_D3,1H,403.23103000000003,Pass,Simple pass,33.0,35.0,24.0,24.0
1,Huskies,Huskies_D3,Huskies_D2,1H,405.513278,Pass,Simple pass,24.0,24.0,29.0,68.0
1,Huskies,Huskies_D2,Huskies_D1,1H,409.39515100000006,Pass,Simple pass,29.0,68.0,25.0,88.0
1,Huskies,Huskies_D1,Huskies_M1,1H,411.01268400000004,Pass,Simple pass,25.0,88.0,31.0,99.0
1,Huskies,Huskies_M1,Huskies_D1,1H,413.89920800000004,Pass,Simple pass,31.0,99.0,27.0,88.0
1,Huskies,Huskies_D1,Huskies_D2,1H,415.523873,Pass,Simple pass,27.0,88.0,29.0,53.0
1,Huskies,Huskies_D2,Huskies_D3,1H,417.77838099999997,Pass,Simple pass,29.0,53.0,37.0,14.0
1,Huskies,Huskies_D3,Huskies_M2,1H,421.153644,Pass,Simple pass,37.0,14.0,42.0,16.0
1,Huskies,Huskies_M2,Huskies_D2,1H,423.251583,Pass,Simple pass,42.0,16.0,36.0,54.0
1,Huskies,Huskies_D2,Huskies_D1,1H,426.777238,Pass,Simple pass,36.0,54.0,32.0,85.0
1,Huskies,Huskies_D1,Huskies_F2,1H,429.550573,Pass,Simple pass,32.0,85.0,59.0,67.0
1,Opponent1,Opponent1_M3,Opponent1_F2,1H,432.03945799999997,Pass,Simple pass,42.0,30.0,47.0,50.0
1,Opponent1,Opponent1_F2,Opponent1_D3,1H,435.13183200000003,Pass,Simple pass,47.0,50.0,41.0,54.0
1,Opponent1,Opponent1_D3,Opponent1_G1,1H,437.28470100000004,Pass,Simple pass,41.0,54.0,14.0,55.0
1,Opponent1,Opponent1_G1,Opponent1_D3,1H,440.93140500000004,Pass,Simple pass,14.0,55.0,36.0,85.0
1,Opponent1,Opponent1_D3,Opponent1_M3,1H,446.42999,Pass,Simple pass,36.0,85.0,41.0,70.0
1,Opponent1,Opponent1_M3,Opponent1_D2,1H,448.82333700000004,Pass,Simple pass,41.0,70.0,51.0,13.0
1,Huskies,Huskies_M3,Huskies_D1,1H,470.526751,Pass,Simple pass,38.0,74.0,23.0,81.0
1,Huskies,Huskies_D1,Huskies_D2,1H,472.345004,Pass,Simple pass,23.0,81.0,33.0,56.0
1,Huskies,Huskies_D2,Huskies_D3,1H,475.81912,Pass,Simple pass,33.0,56.0,31.0,16.0
1,Huskies,Huskies_D3,Huskies_D2,1H,478.06325200000003,Pass,Simple pass,31.0,16.0,35.0,59.0
1,Huskies,Huskies_D2,Huskies_M3,1H,483.45968300000004,Pass,Simple pass,35.0,59.0,37.0,42.0
1,Huskies,Huskies_M3,Huskies_D2,1H,486.90414599999997,Pass,Simple pass,37.0,42.0,41.0,84.0
1,Huskies,Huskies_D2,Huskies_M1,1H,488.64204600000005,Pass,Simple pass,41.0,84.0,49.0,97.0
1,Huskies,Huskies_M1,Huskies_D1,1H,492.91364899999996,Pass,Simple pass,49.0,97.0,40.0,86.0
1,Huskies,Huskies_D1,Huskies_D2,1H,495.20349699999997,Pass,Simple pass,40.0,86.0,43.0,46.0
1,Huskies,Huskies_D2,Huskies_D3,1H,499.177369,Pass,Simple pass,43.0,46.0,44.0,13.0
1,Huskies,Huskies_D3,,1H,502.131891,Pass,Simple pass,44.0,13.0,46.0,16.0
1,Opponent1,Opponent1_F3,Opponent1_F2,1H,504.39691700000003,Pass,Simple pass,54.0,84.0,55.0,48.0
1,Opponent1,Opponent1_F2,Opponent1_M2,1H,506.68086400000004,Pass,Simple pass,55.0,48.0,55.0,32.0
1,Opponent1,Opponent1_M2,Opponent1_D1,1H,510.87465499999996,Pass,Simple pass,55.0,32.0,43.0,28.0
1,Opponent1,Opponent1_D1,Opponent1_D2,1H,512.290179,Pass,Simple pass,43.0,28.0,41.0,38.0
1,Opponent1,Opponent1_D2,Opponent1_M3,1H,516.923641,Pass,Simple pass,61.0,52.0,57.0,86.0
1,Opponent1,Opponent1_M3,Opponent1_D1,1H,605.781783,Pass,Simple pass,62.0,68.0,55.0,29.0
1,Opponent1,Opponent1_D1,Opponent1_M1,1H,607.665948,Pass,Simple pass,55.0,29.0,60.0,27.0
1,Opponent1,Opponent1_M1,Opponent1_M2,1H,609.742066,Pass,Simple pass,60.0,27.0,71.0,8.0
1,Opponent1,Opponent1_M2,Opponent1_F2,1H,611.626465,Pass,Simple pass,71.0,8.0,67.0,14.0
1,Opponent1,Opponent1_F2,,1H,630.785688,Pass,Simple pass,75.0,10.0,69.0,32.0
1,Huskies,Huskies_D2,Huskies_F2,1H,634.315811,Pass,Simple pass,35.0,61.0,32.0,72.0
1,Opponent1,Opponent1_M1,,1H,635.811991,Pass,Simple pass,74.0,31.0,71.0,32.0
1,Huskies,Huskies_D1,Huskies_D3,1H,638.716336,Pass,Simple pass,20.0,67.0,22.0,37.0
1,Huskies,Huskies_D3,Huskies_M3,1H,644.849345,Pass,Simple pass,41.0,42.0,44.0,35.0
1,Huskies,Huskies_M3,Huskies_M2,1H,648.45343,Pass,Simple pass,44.0,35.0,58.0,25.0
1,Huskies,Huskies_M2,Huskies_M3,1H,648.788178,Pass,Simple pass,58.0,25.0,44.0,45.0
1,Huskies,Huskies_M3,Huskies_D1,1H,654.272547,Pass,Simple pass,44.0,45.0,45.0,88.0
1,Huskies,Huskies_D1,Huskies_M1,1H,656.786591,Pass,Simple pass,45.0,88.0,46.0,66.0
1,Huskies,Huskies_M1,Huskies_D2,1H,658.984182,Pass,Simple pass,46.0,66.0,35.0,53.0
1,Huskies,Huskies_D2,Huskies_D3,1H,660.927154,Pass,Simple pass,35.0,53.0,36.0,26.0
1,Huskies,Huskies_D3,Huskies_D4,1H,662.816659,Pass,Simple pass,36.0,26.0,44.0,9.0
1,Huskies,Huskies_D4,Huskies_D3,1H,664.192536,Pass,Simple pass,44.0,9.0,29.0,28.0
1,Huskies,Huskies_D3,Huskies_D1,1H,666.398299,Pass,Simple pass,29.0,28.0,30.0,88.0
1,Huskies,Huskies_D1,Huskies_M1,1H,670.794207,Pass,Simple pass,30.0,88.0,54.0,98.0
1,Huskies,Huskies_M1,Huskies_D1,1H,672.485389,Pass,Simple pass,54.0,98.0,40.0,88.0
1,Huskies,Huskies_D1,Huskies_D2,1H,677.030895,Pass,Simple pass,40.0,88.0,39.0,58.0
1,Huskies,Huskies_D2,Huskies_D3,1H,679.627443,Pass,Simple pass,39.0,58.0,42.0,22.0
1,Huskies,Huskies_D3,Huskies_D4,1H,681.346038,Pass,Simple pass,42.0,22.0,45.0,7.0
1,Opponent1,Opponent1_D3,Opponent1_M2,1H,698.002619,Pass,Simple pass,28.0,96.0,32.0,91.0
1,Opponent1,Opponent1_M2,Opponent1_G1,1H,699.267219,Pass,Simple pass,32.0,91.0,9.0,64.0
1,Huskies,Huskies_M2,Huskies_D4,1H,717.476578,Pass,Simple pass,88.0,10.0,94.0,5.0
1,Huskies,Huskies_D4,Huskies_M2,1H,719.441687,Pass,Simple pass,94.0,5.0,82.0,5.0
1,Huskies,Huskies_M2,,1H,721.197109,Pass,Simple pass,82.0,5.0,88.0,27.0
1,Opponent1,Opponent1_M2,,1H,761.449998,Pass,Simple pass,74.0,95.0,69.0,96.0
1,Huskies,Huskies_M3,Huskies_D3,1H,763.935874,Pass,Simple pass,31.0,4.0,26.0,15.0
1,Huskies,Huskies_D3,Huskies_D2,1H,766.375013,Pass,Simple pass,26.0,15.0,28.0,46.0
1,Huskies,Huskies_D2,Huskies_D1,1H,768.959506,Pass,Simple pass,28.0,46.0,27.0,75.0
1,Huskies,Huskies_M1,Huskies_F2,1H,831.334785,Pass,Simple pass,20.0,54.0,23.0,63.0
1,Huskies,Huskies_D1,,1H,872.877506,Pass,Simple pass,9.0,57.0,12.0,40.0
1,Huskies,Huskies_F3,Huskies_M2,1H,876.588559,Pass,Simple pass,41.0,13.0,37.0,25.0
1,Huskies,Huskies_M2,Huskies_F3,1H,877.617215,Pass,Simple pass,37.0,25.0,44.0,11.0
1,Opponent1,Opponent1_G1,Opponent1_D2,1H,907.7689559999999,Pass,Simple pass,19.0,61.0,42.0,16.0
1,Huskies,Huskies_D1,Huskies_F3,1H,918.981968,Pass,Simple pass,29.0,79.0,54.0,51.0
1,Huskies,Huskies_F3,,1H,921.821903,Pass,Simple pass,54.0,51.0,44.0,42.0
1,Huskies,Huskies_D2,Huskies_D1,1H,940.1473020000001,Pass,Simple pass,28.0,49.0,27.0,80.0
1,Huskies,Huskies_D1,,1H,942.512279,Pass,Simple pass,27.0,80.0,67.0,95.0
1,Opponent1,Opponent1_F2,Opponent1_M1,1H,948.626794,Pass,Simple pass,30.0,16.0,37.0,33.0
1,Opponent1,Opponent1_M1,Opponent1_M2,1H,952.7279269999999,Pass,Simple pass,37.0,33.0,47.0,54.0
1,Opponent1,Opponent1_M1,Opponent1_F1,1H,974.1612279999999,Pass,Simple pass,58.0,10.0,73.0,15.0
1,Huskies,Huskies_M2,Huskies_D2,1H,977.6426839999999,Pass,Simple pass,36.0,73.0,27.0,85.0
1,Opponent1,Opponent1_F1,Opponent1_M1,1H,978.084482,Pass,Simple pass,71.0,20.0,56.0,26.0
1,Opponent1,Opponent1_M1,Opponent1_D3,1H,978.8876990000001,Pass,Simple pass,56.0,26.0,63.0,60.0
1,Opponent1,Opponent1_D3,Opponent1_M1,1H,983.6546209999999,Pass,Simple pass,63.0,60.0,60.0,36.0
1,Opponent1,Opponent1_M1,Opponent1_M2,1H,987.186874,Pass,Simple pass,60.0,36.0,71.0,67.0
1,Opponent1,Opponent1_M2,Opponent1_D3,1H,989.23669,Pass,Simple pass,71.0,67.0,57.0,71.0
1,Opponent1,Opponent1_D3,Opponent1_M1,1H,991.2322529999999,Pass,Simple pass,57.0,71.0,55.0,52.0
1,Opponent1,Opponent1_M1,Opponent1_D2,1H,995.008376,Pass,Simple pass,55.0,52.0,58.0,32.0
1,Opponent1,Opponent1_D2,Opponent1_M3,1H,997.7131509999999,Pass,Simple pass,58.0,32.0,65.0,40.0
1,Opponent1,Opponent1_M3,Opponent1_M1,1H,999.236592,Pass,Simple pass,65.0,40.0,64.0,56.0
1,Opponent1,Opponent1_M1,Opponent1_D2,1H,1002.00926,Pass,Simple pass,64.0,56.0,75.0,30.0
1,Opponent1,Opponent1_D2,Opponent1_F2,1H,1003.7057460000001,Pass,Simple pass,75.0,30.0,72.0,59.0
