1,Huskies,Huskies_D1,,1H,103.35627399999998,Pass,High pass,30.0,95.0,72.0,97.0
1,Opponent1,Opponent1_D2,Opponent1_M1,1H,112.85614800000002,Pass,High pass,27.0,23.0,36.0,6.0
1,Opponent1,Opponent1_M2,,1H,158.518016,Pass,High pass,56.0,68.0,86.0,35.0
1,Huskies,Huskies_G1,Huskies_F1,1H,298.519487,Pass,High pass,15.0,70.0,60.0,99.0
1,Huskies,Huskies_D3,,1H,356.394218,Pass,High pass,47.0,12.0,99.0,9.0
1,Opponent1,Opponent1_D3,,1H,386.393817,Pass,High pass,49.0,90.0,92.0,45.0
1,Opponent1,Opponent1_D2,Opponent1_D1,1H,452.249359,Pass,High pass,51.0,13.0,84.0,12.0
1,Huskies,Huskies_M1,,1H,626.515396,Pass,High pass,6.0,84.0,47.0,85.0
1,Huskies,Huskies_D4,,1H,683.979176,Pass,High pass,45.0,7.0,86.0,29.0
1,Huskies,Huskies_D1,,1H,773.39886,Pass,High pass,43.0,78.0,73.0,100.0
1,Huskies,Huskies_F3,,1H,879.947369,Pass,High pass,44.0,11.0,47.0,45.0
1,Huskies,Huskies_D3,Huskies_F3,1H,888.4075290000001,Pass,High pass,43.0,40.0,76.0,8.0
1,Opponent1,Opponent1_D2,Opponent1_F1,1H,911.123578,Pass,High pass,42.0,16.0,85.0,48.0
1,Opponent1,Opponent1_M2,,1H,955.0482119999999,Pass,High pass,47.0,54.0,71.0,0.0
1,Huskies,Huskies_G1,Huskies_M1,1H,1083.673768,Pass,High pass,13.0,45.0,39.0,97.0
1,Huskies,Huskies_D1,,1H,1121.54287,Pass,High pass,66.0,92.0,76.0,67.0
1,Huskies,Huskies_M1,Huskies_F1,1H,1246.983038,Pass,High pass,40.0,96.0,74.0,98.0
1,Huskies,Huskies_G1,Huskies_M1,1H,1299.229819,Pass,High pass,12.0,43.0,44.0,81.0
1,Huskies,Huskies_D3,,1H,1483.231097,Pass,High pass,39.0,15.0,71.0,8.0
1,Huskies,Huskies_D3,,1H,1497.833926,Pass,High pass,53.0,5.0,77.0,0.0
1,Huskies,Huskies_G1,Huskies_F1,1H,1542.460396,Pass,High pass,3.0,33.0,39.0,98.0
1,Opponent1,Opponent1_D2,,1H,1627.830828,Pass,High pass,44.0,63.0,66.0,53.0
1,Opponent1,Opponent1_M1,Opponent1_F1,1H,1799.09619,Pass,High pass,54.0,57.0,90.0,15.0
1,Huskies,Huskies_G1,Huskies_M1,1H,1822.710938,Pass,High pass,8.0,51.0,37.0,97.0
1,Huskies,Huskies_M1,,1H,1882.430327,Pass,High pass,52.0,50.0,84.0,37.0
1,Opponent1,Opponent1_M3,,1H,2039.7914770000002,Pass,High pass,58.0,34.0,83.0,70.0
1,Opponent1,Opponent1_D2,Opponent1_F1,1H,2080.274576,Pass,High pass,14.0,25.0,54.0,28.0
1,Huskies,Huskies_D1,Huskies_D3,1H,2123.417423,Pass,High pass,27.0,90.0,31.0,13.0
1,Huskies,Huskies_M3,,1H,2157.845731,Pass,High pass,44.0,23.0,70.0,22.0
1,Opponent1,Opponent1_D2,,1H,2176.522715,Pass,High pass,43.0,6.0,64.0,9.0
1,Opponent1,Opponent1_M1,Opponent1_D1,1H,2210.236728,Pass,High pass,47.0,64.0,99.0,16.0
1,Huskies,Huskies_F2,,1H,2229.775859,Pass,High pass,44.0,52.0,80.0,85.0
1,Huskies,Huskies_D3,Huskies_F2,1H,2375.289301,Pass,High pass,18.0,7.0,55.0,16.0
1,Huskies,Huskies_M1,,1H,2383.383386,Pass,High pass,50.0,79.0,97.0,86.0
1,Opponent1,Opponent1_D2,Opponent1_F1,1H,2485.539002,Pass,High pass,42.0,12.0,64.0,17.0
1,Opponent1,Opponent1_M3,,1H,2550.75802,Pass,High pass,78.0,75.0,91.0,34.0
1,Opponent1,Opponent1_D3,Opponent1_D1,1H,2805.262144,Pass,High pass,43.0,76.0,89.0,17.0
1,Huskies,Huskies_D3,Huskies_D1,2H,4.001623000000109,Pass,High pass,27.0,30.0,41.0,76.0
1,Huskies,Huskies_D4,Huskies_F1,2H,80.5011370000002,Pass,High pass,47.0,3.0,65.0,27.0
1,Opponent1,Opponent1_M2,Opponent1_F2,2H,124.62513099999978,Pass,High pass,74.0,77.0,88.0,61.0
1,Opponent1,Opponent1_D3,Opponent1_M2,2H,196.65804900000012,Pass,High pass,35.0,91.0,74.0,93.0
1,Huskies,Huskies_D3,Huskies_F1,2H,345.1343280000001,Pass,High pass,42.0,81.0,89.0,60.0
1,Huskies,Huskies_D4,,2H,393.3886400000001,Pass,High pass,45.0,22.0,92.0,93.0
1,Opponent1,Opponent1_F2,Opponent1_D1,2H,404.367526,Pass,High pass,9.0,8.0,23.0,5.0
1,Opponent1,Opponent1_D2,Opponent1_F1,2H,495.34846500000003,Pass,High pass,80.0,7.0,84.0,37.0
1,Huskies,Huskies_M1,,2H,578.8069770000002,Pass,High pass,46.0,66.0,79.0,14.0
1,Huskies,Huskies_F2,Huskies_D4,2H,614.1992,Pass,High pass,70.0,81.0,97.0,17.0
1,Opponent1,Opponent1_M1,Opponent1_D4,2H,744.610369,Pass,High pass,61.0,61.0,92.0,30.0
1,Opponent1,Opponent1_D3,,2H,809.8379599999998,Pass,High pass,55.0,81.0,93.0,31.0
1,Huskies,Huskies_D5,,2H,818.7441709999998,Pass,High pass,15.0,90.0,74.0,70.0
1,Huskies,Huskies_F2,,2H,957.7188569999998,Pass,High pass,62.0,28.0,86.0,69.0
1,Opponent1,Opponent1_D3,,2H,1168.5191779999996,Pass,High pass,41.0,85.0,77.0,76.0
1,Opponent1,Opponent1_M3,,2H,1316.5731839999999,Pass,High pass,58.0,45.0,89.0,27.0
1,Opponent1,Opponent1_M1,,2H,1371.0483620000005,Pass,High pass,26.0,60.0,66.0,72.0
1,Huskies,Huskies_F2,,2H,1382.9341210000002,Pass,High pass,56.0,68.0,81.0,33.0
1,Opponent1,Opponent1_F3,,2H,1635.0349969999997,Pass,High pass,24.0,70.0,57.0,50.0
1,Huskies,Huskies_M4,,2H,1642.7454779999998,Pass,High pass,47.0,51.0,49.0,92.0
1,Opponent1,Opponent1_M3,Opponent1_F4,2H,1759.8688279999997,Pass,High pass,68.0,17.0,88.0,59.0
1,Huskies,Huskies_D1,,2H,1812.9116999999997,Pass,High pass,25.0,67.0,93.0,93.0
1,Opponent1,Opponent1_D3,Opponent1_F4,2H,1958.7765909999998,Pass,High pass,58.0,83.0,89.0,30.0
1,Opponent1,Opponent1_M1,Opponent1_F5,2H,2028.6136230000002,Pass,High pass,74.0,32.0,90.0,52.0
1,Opponent1,Opponent1_M1,,2H,2190.3389500000003,Pass,High pass,57.0,69.0,100.0,28.0
1,Opponent1,Opponent1_G1,Opponent1_F4,2H,2256.7523149999997,Pass,High pass,14.0,45.0,66.0,69.0
1,Opponent1,Opponent1_D1,,2H,2439.1612649999997,Pass,High pass,60.0,49.0,87.0,61.0
1,Huskies,Huskies_G1,Huskies_D5,2H,2469.3250900000003,Pass,High pass,11.0,31.0,60.0,86.0
1,Huskies,Huskies_D3,,2H,2486.4389810000002,Pass,High pass,32.0,34.0,98.0,71.0
1,Huskies,Huskies_M1,,2H,2641.4502869999997,Pass,High pass,11.0,51.0,39.0,37.0
1,Opponent1,Opponent1_M1,,2H,2680.86842,Pass,High pass,56.0,67.0,68.0,68.0
1,Opponent1,Opponent1_M3,Opponent1_F4,2H,2798.008146,Pass,High pass,15.0,29.0,52.0,40.0
1,Huskies,Huskies_F2,Huskies_M5,2H,2825.780227,Pass,High pass,74.0,61.0,98.0,72.0
2,Opponent2,Opponent2_M1,Opponent2_D1,1H,4.861992999999998,Pass,High pass,43.0,51.0,78.0,80.0
2,Opponent2,Opponent2_M4,,1H,169.560925,Pass,High pass,55.0,2.0,76.0,24.0
2,Huskies,Huskies_D6,Huskies_F1,1H,176.436821,Pass,High pass,27.0,93.0,83.0,79.0
2,Opponent2,Opponent2_M4,,1H,233.510337,Pass,High pass,64.0,19.0,72.0,100.0
2,Opponent2,Opponent2_M3,,1H,728.636833,Pass,High pass,26.0,6.0,76.0,4.0
2,Huskies,Huskies_G1,,1H,786.038863,Pass,High pass,11.0,19.0,44.0,12.0
2,Huskies,Huskies_D2,,1H,803.130543,Pass,High pass,32.0,45.0,87.0,11.0
2,Huskies,Huskies_G1,Huskies_F1,1H,920.060903,Pass,High pass,13.0,49.0,65.0,32.0
2,Huskies,Huskies_G1,Huskies_D6,1H,964.689415,Pass,High pass,6.0,55.0,48.0,96.0
2,Opponent2,Opponent2_D2,,1H,990.0479620000001,Pass,High pass,43.0,18.0,96.0,16.0
2,Huskies,Huskies_F2,Huskies_F1,1H,1059.010956,Pass,High pass,39.0,68.0,95.0,93.0
2,Huskies,Huskies_D6,Huskies_F1,1H,1207.698481,Pass,High pass,15.0,95.0,61.0,75.0
2,Huskies,Huskies_D3,,1H,1297.367475,Pass,High pass,37.0,11.0,77.0,19.0
2,Huskies,Huskies_D3,Huskies_F1,1H,1392.467223,Pass,High pass,21.0,50.0,42.0,75.0
2,Huskies,Huskies_M1,Huskies_F1,1H,1397.616534,Pass,High pass,34.0,83.0,79.0,88.0
2,Opponent2,Opponent2_D4,Opponent2_M4,1H,1460.316739,Pass,High pass,26.0,85.0,73.0,91.0
2,Huskies,Huskies_D1,Huskies_D6,1H,1752.741377,Pass,High pass,32.0,86.0,74.0,94.0
2,Huskies,Huskies_F2,Huskies_F1,1H,1832.435537,Pass,High pass,45.0,54.0,84.0,10.0
2,Huskies,Huskies_M3,,1H,2058.84325,Pass,High pass,27.0,48.0,68.0,77.0
2,Huskies,Huskies_D6,,1H,2437.542517,Pass,High pass,54.0,95.0,80.0,90.0
2,Huskies,Huskies_D3,,2H,3.277249000000211,Pass,High pass,33.0,37.0,61.0,82.0
2,Opponent2,Opponent2_D4,Opponent2_D2,2H,125.84167200000002,Pass,High pass,27.0,23.0,33.0,88.0
2,Opponent2,Opponent2_D2,,2H,199.51766499999985,Pass,High pass,20.0,95.0,65.0,83.0
2,Huskies,Huskies_D3,,2H,201.621623,Pass,High pass,35.0,17.0,69.0,19.0
2,Opponent2,Opponent2_D4,Opponent2_D2,2H,277.6115890000001,Pass,High pass,21.0,8.0,27.0,84.0
2,Opponent2,Opponent2_D2,Opponent2_M1,2H,464.182237,Pass,High pass,28.0,87.0,38.0,23.0
2,Opponent2,Opponent2_M2,,2H,528.2137320000002,Pass,High pass,70.0,49.0,98.0,39.0
2,Huskies,Huskies_G1,,2H,637.5254730000001,Pass,High pass,10.0,51.0,62.0,19.0
2,Huskies,Huskies_D3,Huskies_F2,2H,866.9907969999999,Pass,High pass,26.0,17.0,93.0,88.0
2,Opponent2,Opponent2_G1,,2H,986.6810260000002,Pass,High pass,12.0,43.0,54.0,100.0
2,Huskies,Huskies_D4,,2H,1002.3324149999999,Pass,High pass,54.0,3.0,90.0,6.0
2,Huskies,Huskies_F2,Huskies_F1,2H,1148.386093,Pass,High pass,39.0,63.0,87.0,83.0
2,Huskies,Huskies_D6,Huskies_F1,2H,1217.6058169999997,Pass,High pass,29.0,90.0,70.0,95.0
2,Opponent2,Opponent2_G1,Opponent2_D5,2H,1249.7148690000004,Pass,High pass,11.0,43.0,32.0,93.0
2,Huskies,Huskies_D4,,2H,1310.0389349999996,Pass,High pass,42.0,4.0,60.0,0.0
2,Opponent2,Opponent2_M4,,2H,1327.5055949999996,Pass,High pass,79.0,92.0,92.0,0.0
2,Opponent2,Opponent2_D2,Opponent2_D5,2H,1374.7250199999999,Pass,High pass,38.0,20.0,64.0,96.0
2,Huskies,Huskies_D6,Huskies_F1,2H,1472.7093180000002,Pass,High pass,40.0,92.0,70.0,84.0
2,Opponent2,Opponent2_G1,,2H,1493.7180319999998,Pass,High pass,17.0,34.0,12.0,11.0
2,Opponent2,Opponent2_M1,,2H,1546.8374700000004,Pass,High pass,28.0,14.0,71.0,52.0
2,Huskies,Huskies_D6,,2H,1662.3503490000003,Pass,High pass,60.0,87.0,89.0,71.0
2,Huskies,Huskies_M1,Huskies_F1,2H,1911.3962460000002,Pass,High pass,10.0,87.0,45.0,26.0
2,Opponent2,Opponent2_M4,Opponent2_D5,2H,2103.2407709999998,Pass,High pass,53.0,51.0,72.0,96.0
2,Opponent2,Opponent2_D4,,2H,2159.344142,Pass,High pass,9.0,72.0,66.0,76.0
2,Huskies,Huskies_D3,,2H,2163.2140010000003,Pass,High pass,34.0,24.0,63.0,24.0
2,Opponent2,Opponent2_M1,Opponent2_D5,2H,2314.1368839999996,Pass,High pass,57.0,28.0,63.0,96.0
2,Opponent2,Opponent2_M1,,2H,2522.999804,Pass,High pass,16.0,18.0,61.0,22.0
2,Huskies,Huskies_D1,,2H,2679.5462909999997,Pass,High pass,50.0,71.0,80.0,87.0
2,Opponent2,Opponent2_M1,,2H,2930.3411560000004,Pass,High pass,23.0,13.0,70.0,27.0
3,Huskies,Huskies_D3,,1H,4.751825999999994,Pass,High pass,32.0,33.0,81.0,73.0
3,Huskies,Huskies_D2,,1H,107.720122,Pass,High pass,28.0,43.0,84.0,100.0
3,Opponent3,Opponent3_D4,,1H,128.030801,Pass,High pass,11.0,3.0,47.0,23.0
3,Huskies,Huskies_D6,,1H,167.93892,Pass,High pass,10.0,86.0,54.0,64.0
3,Huskies,Huskies_D6,,1H,273.972634,Pass,High pass,34.0,89.0,83.0,100.0
3,Opponent3,Opponent3_D2,,1H,302.571376,Pass,High pass,12.0,94.0,42.0,81.0
3,Huskies,Huskies_M4,Huskies_D6,1H,376.44626600000004,Pass,High pass,36.0,32.0,38.0,78.0
3,Opponent3,Opponent3_D1,,1H,540.657883,Pass,High pass,62.0,31.0,0.0,0.0
3,Huskies,Huskies_G1,,1H,673.952874,Pass,High pass,6.0,54.0,41.0,79.0
3,Opponent3,Opponent3_D1,,1H,921.1231849999999,Pass,High pass,19.0,9.0,34.0,36.0
3,Huskies,Huskies_G1,,1H,998.2112380000001,Pass,High pass,8.0,32.0,46.0,15.0
3,Opponent3,Opponent3_M1,,1H,1082.891915,Pass,High pass,51.0,81.0,86.0,63.0
3,Huskies,Huskies_D1,,1H,1136.166644,Pass,High pass,33.0,80.0,69.0,90.0
3,Opponent3,Opponent3_M1,,1H,1307.251069,Pass,High pass,40.0,57.0,70.0,57.0
3,Huskies,Huskies_F2,Huskies_D6,1H,1409.229665,Pass,High pass,59.0,30.0,82.0,97.0
3,Huskies,Huskies_D2,Huskies_F2,1H,1652.222285,Pass,High pass,30.0,53.0,59.0,76.0
3,Huskies,Huskies_G1,Huskies_D6,1H,1752.436166,Pass,High pass,10.0,51.0,40.0,95.0
3,Opponent3,Opponent3_D1,Opponent3_F2,1H,1828.659994,Pass,High pass,28.0,23.0,80.0,5.0
3,Huskies,Huskies_G1,Huskies_F2,1H,1860.636261,Pass,High pass,12.0,53.0,37.0,80.0
3,Huskies,Huskies_M4,Huskies_F2,1H,1923.7181099999998,Pass,High pass,61.0,70.0,85.0,90.0
3,Opponent3,Opponent3_D1,,1H,2158.688185,Pass,High pass,30.0,21.0,76.0,0.0
3,Huskies,Huskies_D6,,1H,2189.840412,Pass,High pass,43.0,90.0,88.0,94.0
3,Opponent3,Opponent3_D3,,1H,2204.43226,Pass,High pass,36.0,60.0,76.0,0.0
3,Opponent3,Opponent3_M1,,1H,2250.075079,Pass,High pass,54.0,57.0,89.0,43.0
3,Huskies,Huskies_D6,Huskies_M6,1H,2267.809138,Pass,High pass,12.0,70.0,40.0,38.0
3,Huskies,Huskies_D3,,1H,2280.068269,Pass,High pass,21.0,12.0,32.0,5.0
3,Opponent3,Opponent3_M4,Opponent3_F1,1H,2319.708467,Pass,High pass,76.0,80.0,84.0,30.0
3,Opponent3,Opponent3_D2,Opponent3_M4,1H,2455.589319,Pass,High pass,9.0,92.0,42.0,87.0
3,Opponent3,Opponent3_M1,Opponent3_F2,1H,2495.479707,Pass,High pass,47.0,70.0,90.0,79.0
3,Opponent3,Opponent3_D3,,1H,2592.960766,Pass,High pass,43.0,5.0,91.0,45.0
3,Huskies,Huskies_D3,Huskies_D3,1H,2619.48663,Pass,High pass,26.0,7.0,26.0,0.0
3,Huskies,Huskies_D1,,1H,2694.746156,Pass,High pass,41.0,76.0,80.0,100.0
3,Huskies,Huskies_D2,,1H,2720.670751,Pass,High pass,43.0,74.0,81.0,100.0
3,Opponent3,Opponent3_D3,Opponent3_D2,1H,2768.23735,Pass,High pass,32.0,10.0,43.0,67.0
3,Huskies,Huskies_F2,,1H,2793.649144,Pass,High pass,39.0,75.0,87.0,97.0
3,Opponent3,Opponent3_M4,,2H,6.358255000000099,Pass,High pass,69.0,86.0,73.0,54.0
3,Huskies,Huskies_F2,,2H,87.33038399999987,Pass,High pass,8.0,70.0,38.0,86.0
