1,Opponent1,Opponent1_D1,,1H,236.075554,Free Kick,Free kick cross,59.0,9.0,100.0,100.0
1,Opponent1,Opponent1_M2,,1H,864.580428,Free Kick,Free kick cross,72.0,4.0,89.0,65.0
1,Huskies,Huskies_F2,,1H,1950.130411,Free Kick,Free kick cross,64.0,79.0,99.0,44.0
1,Opponent1,Opponent1_M2,,1H,2545.518237,Free Kick,Free kick cross,64.0,15.0,89.0,57.0
1,Huskies,Huskies_F2,,2H,565.5141490000001,Free Kick,Free kick cross,80.0,95.0,83.0,51.0
1,Opponent1,Opponent1_M2,,2H,1233.741094,Free Kick,Free kick cross,70.0,89.0,94.0,53.0
2,Opponent2,Opponent2_M4,,1H,331.501032,Free Kick,Free kick cross,73.0,21.0,91.0,39.0
2,Huskies,Huskies_F2,,1H,1796.089812,Free Kick,Free kick cross,72.0,95.0,100.0,37.0
2,Opponent2,Opponent2_M4,,1H,2223.736674,Free Kick,Free kick cross,72.0,10.0,87.0,38.0
2,Huskies,Huskies_F2,,1H,2687.109149,Free Kick,Free kick cross,66.0,18.0,86.0,55.0
2,Huskies,Huskies_M6,,2H,1073.2571400000002,Free Kick,Free kick cross,81.0,5.0,100.0,100.0
2,Huskies,Huskies_M6,,2H,1983.7140989999998,Free Kick,Free kick cross,68.0,3.0,89.0,52.0
3,Huskies,Huskies_M6,,1H,337.72263999999996,Free Kick,Free kick cross,73.0,8.0,84.0,36.0
3,Huskies,Huskies_M6,,1H,2069.150814,Free Kick,Free kick cross,65.0,65.0,82.0,50.0
3,Huskies,Huskies_M6,,2H,1854.1985379999996,Free Kick,Free kick cross,67.0,18.0,92.0,45.0
3,Huskies,Huskies_F2,,2H,2139.532306,Free Kick,Free kick cross,62.0,15.0,86.0,27.0
3,Huskies,Huskies_M6,,2H,2618.693647,Free Kick,Free kick cross,87.0,12.0,100.0,100.0
4,Huskies,Huskies_M6,,1H,818.936406,Free Kick,Free kick cross,96.0,14.0,99.0,83.0
4,Opponent4,Opponent4_M1,,2H,720.8724940000002,Free Kick,Free kick cross,72.0,24.0,98.0,60.0
4,Opponent4,Opponent4_D5,,2H,1709.1777739999998,Free Kick,Free kick cross,72.0,26.0,98.0,87.0
5,Huskies,Huskies_M6,,1H,884.343576,Free Kick,Free kick cross,71.0,79.0,88.0,56.0
5,Opponent5,Opponent5_M4,,1H,1427.683092,Free Kick,Free kick cross,74.0,32.0,88.0,53.0
5,Huskies,Huskies_M6,,1H,1616.070685,Free Kick,Free kick cross,70.0,77.0,87.0,52.0
5,Huskies,Huskies_M6,,1H,2751.792275,Free Kick,Free kick cross,69.0,16.0,100.0,100.0
5,Opponent5,Opponent5_M3,,2H,1631.3234759999996,Free Kick,Free kick cross,81.0,4.0,95.0,56.0
6,Huskies,Huskies_M6,,1H,689.457371,Free Kick,Free kick cross,71.0,84.0,90.0,39.0
6,Huskies,Huskies_M6,,1H,2258.817731,Free Kick,Free kick cross,70.0,98.0,99.0,54.0
6,Huskies,Huskies_M6,,2H,534.9459919999999,Free Kick,Free kick cross,63.0,94.0,91.0,44.0
6,Opponent6,Opponent6_M2,,2H,2817.319415,Free Kick,Free kick cross,67.0,86.0,100.0,100.0
7,Opponent7,Opponent7_M4,,2H,826.7402860000002,Free Kick,Free kick cross,67.0,78.0,100.0,100.0
7,Opponent7,Opponent7_M4,,2H,1539.0851140000004,Free Kick,Free kick cross,71.0,19.0,89.0,46.0
7,Opponent7,Opponent7_M4,,2H,1593.6226459999998,Free Kick,Free kick cross,95.0,88.0,94.0,43.0
7,Opponent7,Opponent7_M4,,2H,2570.608958,Free Kick,Free kick cross,68.0,23.0,85.0,42.0
7,Huskies,Huskies_F2,,2H,2950.9735469999996,Free Kick,Free kick cross,67.0,94.0,89.0,45.0
8,Huskies,Huskies_M6,,1H,31.26907399999999,Free Kick,Free kick cross,71.0,13.0,90.0,40.0
8,Huskies,Huskies_M6,,1H,802.962124,Free Kick,Free kick cross,62.0,9.0,95.0,49.0
8,Huskies,Huskies_M6,,1H,1431.397703,Free Kick,Free kick cross,68.0,76.0,88.0,50.0
8,Huskies,Huskies_M6,,1H,1555.838973,Free Kick,Free kick cross,60.0,88.0,90.0,63.0
8,Opponent8,Opponent8_M2,,2H,1063.1801850000002,Free Kick,Free kick cross,72.0,11.0,92.0,47.0
8,Huskies,Huskies_M6,,2H,1310.8012070000004,Free Kick,Free kick cross,64.0,54.0,87.0,63.0
8,Opponent8,Opponent8_M2,,2H,1452.2813269999997,Free Kick,Free kick cross,66.0,17.0,83.0,58.0
8,Huskies,Huskies_M6,,2H,2566.115861,Free Kick,Free kick cross,70.0,65.0,93.0,37.0
8,Opponent8,Opponent8_M5,,2H,2779.2675660000004,Free Kick,Free kick cross,60.0,97.0,86.0,60.0
9,Huskies,Huskies_M6,,1H,56.13910899999999,Free Kick,Free kick cross,66.0,75.0,85.0,56.0
9,Huskies,Huskies_M6,,1H,1468.7288,Free Kick,Free kick cross,72.0,27.0,85.0,44.0
9,Opponent9,Opponent9_F1,,1H,1867.624731,Free Kick,Free kick cross,63.0,36.0,89.0,49.0
9,Opponent9,Opponent9_M1,,1H,2043.0082470000002,Free Kick,Free kick cross,71.0,65.0,91.0,44.0
9,Huskies,Huskies_M6,,1H,2794.753895,Free Kick,Free kick cross,62.0,74.0,89.0,41.0
9,Huskies,Huskies_M6,,2H,111.959652,Free Kick,Free kick cross,73.0,85.0,89.0,62.0
9,Huskies,Huskies_M6,,2H,677.0835710000001,Free Kick,Free kick cross,71.0,77.0,91.0,33.0
9,Huskies,Huskies_M6,,2H,1875.2872369999995,Free Kick,Free kick cross,77.0,75.0,89.0,46.0
10,Huskies,Huskies_D4,,1H,1033.672926,Free Kick,Free kick cross,63.0,81.0,90.0,44.0
10,Huskies,Huskies_F2,,1H,1670.879136,Free Kick,Free kick cross,67.0,42.0,94.0,67.0
10,Huskies,Huskies_F2,,1H,2260.557562,Free Kick,Free kick cross,70.0,84.0,92.0,43.0
10,Opponent10,Opponent10_M4,,2H,668.338154,Free Kick,Free kick cross,65.0,86.0,87.0,43.0
10,Opponent10,Opponent10_M2,,2H,1860.5304059999999,Free Kick,Free kick cross,89.0,11.0,0.0,0.0
11,Huskies,Huskies_M6,,1H,422.290877,Free Kick,Free kick cross,95.0,95.0,97.0,52.0
11,Huskies,Huskies_M6,,1H,2086.777658,Free Kick,Free kick cross,77.0,94.0,95.0,54.0
11,Huskies,Huskies_M6,,1H,2295.970282,Free Kick,Free kick cross,75.0,96.0,90.0,67.0
11,Huskies,Huskies_D4,,1H,2344.25739,Free Kick,Free kick cross,69.0,7.0,90.0,67.0
11,Huskies,Huskies_F2,,1H,2794.008384,Free Kick,Free kick cross,55.0,16.0,0.0,0.0
11,Huskies,Huskies_M6,,2H,1446.7664910000003,Free Kick,Free kick cross,63.0,90.0,93.0,53.0
11,Opponent11,Opponent11_M1,,2H,1766.9208900000003,Free Kick,Free kick cross,85.0,8.0,100.0,100.0
12,Opponent12,Opponent12_M3,,1H,1084.320267,Free Kick,Free kick cross,74.0,10.0,95.0,45.0
12,Opponent12,Opponent12_M2,,1H,1628.601321,Free Kick,Free kick cross,86.0,91.0,87.0,7.0
12,Huskies,Huskies_M6,,1H,1917.857642,Free Kick,Free kick cross,79.0,4.0,89.0,44.0
12,Opponent12,Opponent12_M2,,1H,2677.912886,Free Kick,Free kick cross,77.0,83.0,91.0,2.0
